MiniDOT Logger Concatenated Data File
Sensor:             7392-011074
Concatenation Date: 2023jun23 16:27:33 CLT

DO concentration compensated for salinity: 34.0 (ppt)
Saturation computed at elevation: 0.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,                 Hora de Chile,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                1687241460,           2023-06-20 06:11:00,           2023-06-20 02:11:00,      3.100000,     14.549000,          7.100281,                    85.968168,      0.933000
                1687242360,           2023-06-20 06:26:00,           2023-06-20 02:26:00,      3.100000,     14.532000,          7.126843,                    86.260330,      0.934000
                1687243260,           2023-06-20 06:41:00,           2023-06-20 02:41:00,      3.100000,     14.541000,          7.121273,                    86.208493,      0.934000
                1687244160,           2023-06-20 06:56:00,           2023-06-20 02:56:00,      3.100000,     14.532000,          7.133331,                    86.338864,      0.933000
                1687245060,           2023-06-20 07:11:00,           2023-06-20 03:11:00,      3.100000,     14.549000,          7.151380,                    86.586855,      0.935000
                1687245960,           2023-06-20 07:26:00,           2023-06-20 03:26:00,      3.100000,     14.549000,          7.127858,                    86.302063,      0.932000
                1687246860,           2023-06-20 07:41:00,           2023-06-20 03:41:00,      3.100000,     14.541000,          7.144795,                    86.493236,      0.933000
                1687247760,           2023-06-20 07:56:00,           2023-06-20 03:56:00,      3.100000,     14.549000,          7.105959,                    86.036911,      0.933000
                1687248660,           2023-06-20 08:11:00,           2023-06-20 04:11:00,      3.100000,     14.567000,          6.996674,                    84.744324,      0.932000
                1687249560,           2023-06-20 08:26:00,           2023-06-20 04:26:00,      3.100000,     14.532000,          7.156041,                    86.613735,      0.934000
                1687250460,           2023-06-20 08:41:00,           2023-06-20 04:41:00,      3.100000,     14.532000,          7.160097,                    86.662819,      0.933000
                1687251360,           2023-06-20 08:56:00,           2023-06-20 04:56:00,      3.100000,     14.549000,          7.058105,                    85.457504,      0.933000
                1687252260,           2023-06-20 09:11:00,           2023-06-20 05:11:00,      3.100000,     14.558000,          6.948713,                    84.148217,      0.932000
                1687253160,           2023-06-20 09:26:00,           2023-06-20 05:26:00,      3.100000,     14.541000,          6.933914,                    83.940365,      0.932000
                1687254060,           2023-06-20 09:41:00,           2023-06-20 05:41:00,      3.100000,     14.549000,          6.982673,                    84.544203,      0.934000
                1687254960,           2023-06-20 09:56:00,           2023-06-20 05:56:00,      3.100000,     14.541000,          6.949325,                    84.126921,      0.933000
                1687255860,           2023-06-20 10:11:00,           2023-06-20 06:11:00,      3.100000,     14.541000,          6.967980,                    84.352752,      0.934000
                1687256760,           2023-06-20 10:26:00,           2023-06-20 06:26:00,      3.100000,     14.532000,          6.992206,                    84.630739,      0.934000
                1687257660,           2023-06-20 10:41:00,           2023-06-20 06:41:00,      3.100000,     14.532000,          6.997072,                    84.689640,      0.933000
                1687258560,           2023-06-20 10:56:00,           2023-06-20 06:56:00,      3.100000,     14.532000,          6.975173,                    84.424586,      0.933000
                1687259460,           2023-06-20 11:11:00,           2023-06-20 07:11:00,      3.100000,     14.541000,          6.965546,                    84.323296,      0.933000
                1687260360,           2023-06-20 11:26:00,           2023-06-20 07:26:00,      3.100000,     14.541000,          6.951758,                    84.156377,      0.932000
                1687261260,           2023-06-20 11:41:00,           2023-06-20 07:41:00,      3.100000,     14.524000,          6.959669,                    84.223401,      0.933000
                1687262160,           2023-06-20 11:56:00,           2023-06-20 07:56:00,      3.100000,     14.524000,          6.965347,                    84.292107,      0.933000
                1687263060,           2023-06-20 12:11:00,           2023-06-20 08:11:00,      3.100000,     14.541000,          6.957436,                    84.225109,      0.932000
                1687263960,           2023-06-20 12:26:00,           2023-06-20 08:26:00,      3.100000,     14.524000,          6.963724,                    84.272477,      0.933000
                1687264860,           2023-06-20 12:41:00,           2023-06-20 08:41:00,      3.100000,     14.575000,          6.909978,                    83.707687,      0.933000
                1687265760,           2023-06-20 12:56:00,           2023-06-20 08:56:00,      3.100000,     14.575000,          6.874288,                    83.275343,      0.933000
                1687266660,           2023-06-20 13:11:00,           2023-06-20 09:11:00,      3.100000,     14.584000,          6.857359,                    83.085254,      0.932000
                1687267560,           2023-06-20 13:26:00,           2023-06-20 09:26:00,      3.100000,     14.601000,          6.859178,                    83.135628,      0.932000
                1687268460,           2023-06-20 13:41:00,           2023-06-20 09:41:00,      3.100000,     14.584000,          6.871148,                    83.252329,      0.932000
                1687269360,           2023-06-20 13:56:00,           2023-06-20 09:56:00,      3.100000,     14.593000,          6.863141,                    83.170321,      0.932000
                1687270260,           2023-06-20 14:11:00,           2023-06-20 10:11:00,      3.100000,     14.610000,          6.860093,                    83.161724,      0.934000
                1687271160,           2023-06-20 14:26:00,           2023-06-20 10:26:00,      3.100000,     14.619000,          6.877232,                    83.384534,      0.933000
                1687272060,           2023-06-20 14:41:00,           2023-06-20 10:41:00,      3.100000,     14.610000,          6.879561,                    83.397728,      0.933000
                1687272960,           2023-06-20 14:56:00,           2023-06-20 10:56:00,      3.100000,     14.610000,          6.743284,                    81.745703,      0.934000
                1687273860,           2023-06-20 15:11:00,           2023-06-20 11:11:00,      3.100000,     14.636000,          6.558624,                    79.548595,      0.932000
                1687274760,           2023-06-20 15:26:00,           2023-06-20 11:26:00,      3.100000,     14.645000,          6.314545,                    76.602019,      0.932000
                1687275660,           2023-06-20 15:41:00,           2023-06-20 11:41:00,      3.100000,     14.610000,          6.350676,                    76.986300,      0.933000
                1687276560,           2023-06-20 15:56:00,           2023-06-20 11:56:00,      3.100000,     14.645000,          6.316168,                    76.621701,      0.933000
                1687277460,           2023-06-20 16:11:00,           2023-06-20 12:11:00,      3.100000,     14.636000,          6.210615,                    75.327649,      0.932000
                1687278360,           2023-06-20 16:26:00,           2023-06-20 12:26:00,      3.100000,     14.619000,          6.115528,                    74.149092,      0.933000
                1687279260,           2023-06-20 16:41:00,           2023-06-20 12:41:00,      3.100000,     14.696000,          7.201828,                    87.454961,      0.932000
                1687280160,           2023-06-20 16:56:00,           2023-06-20 12:56:00,      3.100000,     14.679000,          7.233262,                    87.806781,      0.934000
                1687281060,           2023-06-20 17:11:00,           2023-06-20 13:11:00,      3.100000,     14.679000,          7.241374,                    87.905264,      0.934000
                1687281960,           2023-06-20 17:26:00,           2023-06-20 13:26:00,      3.100000,     14.688000,          7.177393,                    87.144275,      0.933000
                1687282860,           2023-06-20 17:41:00,           2023-06-20 13:41:00,      3.100000,     14.662000,          7.165721,                    86.957280,      0.932000
                1687283760,           2023-06-20 17:56:00,           2023-06-20 13:56:00,      3.100000,     14.688000,          7.118169,                    86.425214,      0.934000
                1687284660,           2023-06-20 18:11:00,           2023-06-20 14:11:00,      3.100000,     14.679000,          7.079121,                    85.935618,      0.932000
                1687285560,           2023-06-20 18:26:00,           2023-06-20 14:26:00,      3.100000,     14.627000,          7.062277,                    85.641890,      0.932000
                1687286460,           2023-06-20 18:41:00,           2023-06-20 14:41:00,      3.100000,     14.645000,          7.033287,                    85.321108,      0.932000
                1687287360,           2023-06-20 18:56:00,           2023-06-20 14:56:00,      3.100000,     14.662000,          7.026187,                    85.264010,      0.934000
                1687288260,           2023-06-20 19:11:00,           2023-06-20 15:11:00,      3.100000,     14.662000,          7.003472,                    84.988362,      0.933000
                1687289160,           2023-06-20 19:26:00,           2023-06-20 15:26:00,      3.100000,     14.645000,          7.055190,                    85.586814,      0.934000
                1687290060,           2023-06-20 19:41:00,           2023-06-20 15:41:00,      3.100000,     14.679000,          7.003673,                    85.019733,      0.933000
                1687290960,           2023-06-20 19:56:00,           2023-06-20 15:56:00,      3.100000,     14.636000,          6.989375,                    84.773123,      0.933000
                1687291860,           2023-06-20 20:11:00,           2023-06-20 16:11:00,      3.100000,     14.662000,          6.794171,                    82.448457,      0.933000
                1687292760,           2023-06-20 20:26:00,           2023-06-20 16:26:00,      3.100000,     14.653000,          6.503647,                    78.908671,      0.933000
                1687293660,           2023-06-20 20:41:00,           2023-06-20 16:41:00,      3.100000,     14.636000,          6.304715,                    76.468977,      0.932000
                1687294560,           2023-06-20 20:56:00,           2023-06-20 16:56:00,      3.100000,     14.619000,          6.005207,                    72.811477,      0.933000
                1687295460,           2023-06-20 21:11:00,           2023-06-20 17:11:00,      3.100000,     14.627000,          5.595634,                    67.856393,      0.932000
                1687296360,           2023-06-20 21:26:00,           2023-06-20 17:26:00,      3.100000,     14.636000,          5.186058,                    62.900949,      0.932000
                1687297260,           2023-06-20 21:41:00,           2023-06-20 17:41:00,      3.100000,     14.619000,          4.920652,                    59.661545,      0.932000
                1687298160,           2023-06-20 21:56:00,           2023-06-20 17:56:00,      3.100000,     14.627000,          4.859067,                    58.924296,      0.932000
                1687299060,           2023-06-20 22:11:00,           2023-06-20 18:11:00,      3.100000,     14.610000,          4.502823,                    54.585637,      0.932000
                1687299960,           2023-06-20 22:26:00,           2023-06-20 18:26:00,      3.100000,     14.627000,          4.204432,                    50.985747,      0.932000
                1687300860,           2023-06-20 22:41:00,           2023-06-20 18:41:00,      3.100000,     14.610000,          4.120760,                    49.954069,      0.932000
                1687301760,           2023-06-20 22:56:00,           2023-06-20 18:56:00,      3.100000,     14.636000,          4.849406,                    58.817749,      0.931000
                1687302660,           2023-06-20 23:11:00,           2023-06-20 19:11:00,      3.100000,     14.636000,          5.177135,                    62.792719,      0.932000
                1687303560,           2023-06-20 23:26:00,           2023-06-20 19:26:00,      3.100000,     14.627000,          5.275211,                    63.970734,      0.931000
                1687304460,           2023-06-20 23:41:00,           2023-06-20 19:41:00,      3.100000,     14.636000,          5.355601,                    64.957307,      0.930000
                1687305360,           2023-06-20 23:56:00,           2023-06-20 19:56:00,      3.100000,     14.610000,          5.395114,                    65.402463,      0.932000
                1687306260,           2023-06-21 00:11:00,           2023-06-20 20:11:00,      3.100000,     14.601000,          5.418556,                    65.674786,      0.932000
                1687307160,           2023-06-21 00:26:00,           2023-06-20 20:26:00,      3.100000,     14.627000,          5.409870,                    65.603694,      0.932000
                1687308060,           2023-06-21 00:41:00,           2023-06-20 20:41:00,      3.100000,     14.619000,          5.356259,                    64.943156,      0.932000
                1687308960,           2023-06-21 00:56:00,           2023-06-20 20:56:00,      3.100000,     14.636000,          5.203905,                    63.117407,      0.932000
                1687309860,           2023-06-21 01:11:00,           2023-06-20 21:11:00,      3.100000,     14.584000,          4.930095,                    59.734111,      0.932000
                1687310760,           2023-06-21 01:26:00,           2023-06-20 21:26:00,      3.100000,     14.627000,          4.670870,                    56.642086,      0.932000
                1687311660,           2023-06-21 01:41:00,           2023-06-20 21:41:00,      3.100000,     14.593000,          4.384266,                    53.130314,      0.932000
                1687312560,           2023-06-21 01:56:00,           2023-06-20 21:56:00,      3.100000,     14.601000,          4.143411,                    50.219582,      0.933000
                1687313460,           2023-06-21 02:11:00,           2023-06-20 22:11:00,      3.100000,     14.584000,          3.666343,                    44.422208,      0.932000
                1687314360,           2023-06-21 02:26:00,           2023-06-20 22:26:00,      3.100000,     14.558000,          3.262253,                    39.505560,      0.933000
                1687315260,           2023-06-21 02:41:00,           2023-06-20 22:41:00,      3.100000,     14.584000,          3.664721,                    44.402552,      0.932000
                1687316160,           2023-06-21 02:56:00,           2023-06-20 22:56:00,      3.100000,     14.584000,          3.311876,                    40.127406,      0.932000
                1687317060,           2023-06-21 03:11:00,           2023-06-20 23:11:00,      3.100000,     14.584000,          3.620108,                    43.862017,      0.933000
                1687317960,           2023-06-21 03:26:00,           2023-06-20 23:26:00,      3.100000,     14.575000,          3.804990,                    46.093762,      0.933000
                1687318860,           2023-06-21 03:41:00,           2023-06-20 23:41:00,      3.100000,     14.593000,          3.991670,                    48.372669,      0.932000
                1687319760,           2023-06-21 03:56:00,           2023-06-20 23:56:00,      3.100000,     14.575000,          4.123762,                    49.955380,      0.932000
                1687320660,           2023-06-21 04:11:00,           2023-06-21 00:11:00,      3.100000,     14.575000,          4.199197,                    50.869197,      0.933000
                1687321560,           2023-06-21 04:26:00,           2023-06-21 00:26:00,      3.100000,     14.584000,          4.208183,                    50.987260,      0.932000
                1687322460,           2023-06-21 04:41:00,           2023-06-21 00:41:00,      3.100000,     14.584000,          4.248740,                    51.478656,      0.933000
                1687323360,           2023-06-21 04:56:00,           2023-06-21 00:56:00,      3.100000,     14.549000,          4.302832,                    52.097456,      0.933000
                1687324260,           2023-06-21 05:11:00,           2023-06-21 01:11:00,      3.100000,     14.584000,          4.373655,                    52.992156,      0.933000
                1687325160,           2023-06-21 05:26:00,           2023-06-21 01:26:00,      3.100000,     14.567000,          4.417330,                    53.503082,      0.933000
                1687326060,           2023-06-21 05:41:00,           2023-06-21 01:41:00,      3.100000,     14.558000,          4.425374,                    53.590834,      0.933000
                1687326960,           2023-06-21 05:56:00,           2023-06-21 01:56:00,      3.100000,     14.575000,          4.415767,                    53.492739,      0.933000
                1687327860,           2023-06-21 06:11:00,           2023-06-21 02:11:00,      3.100000,     14.541000,          4.425247,                    53.571018,      0.933000
                1687328760,           2023-06-21 06:26:00,           2023-06-21 02:26:00,      3.100000,     14.584000,          4.480725,                    54.289442,      0.933000
                1687329660,           2023-06-21 06:41:00,           2023-06-21 02:41:00,      3.100000,     14.558000,          4.541361,                    54.995432,      0.933000
                1687330560,           2023-06-21 06:56:00,           2023-06-21 02:56:00,      3.100000,     14.558000,          4.544606,                    55.034722,      0.933000
                1687331460,           2023-06-21 07:11:00,           2023-06-21 03:11:00,      3.100000,     14.567000,          4.700409,                    56.931759,      0.932000
                1687332360,           2023-06-21 07:26:00,           2023-06-21 03:26:00,      3.100000,     14.558000,          4.970435,                    60.191464,      0.932000
                1687333260,           2023-06-21 07:41:00,           2023-06-21 03:41:00,      3.100000,     14.567000,          4.989977,                    60.439031,      0.933000
                1687334160,           2023-06-21 07:56:00,           2023-06-21 03:56:00,      3.100000,     14.558000,          4.993956,                    60.476313,      0.932000
                1687335060,           2023-06-21 08:11:00,           2023-06-21 04:11:00,      3.100000,     14.584000,          5.241572,                    63.508033,      0.933000
                1687335960,           2023-06-21 08:26:00,           2023-06-21 04:26:00,      3.100000,     14.584000,          5.437057,                    65.876562,      0.932000
                1687336860,           2023-06-21 08:41:00,           2023-06-21 04:41:00,      3.100000,     14.575000,          5.394796,                    65.352720,      0.932000
                1687337760,           2023-06-21 08:56:00,           2023-06-21 04:56:00,      3.100000,     14.575000,          5.290160,                    64.085166,      0.931000
                1687338660,           2023-06-21 09:11:00,           2023-06-21 05:11:00,      3.100000,     14.593000,          4.991818,                    60.492868,      0.933000
                1687339560,           2023-06-21 09:26:00,           2023-06-21 05:26:00,      3.100000,     14.575000,          4.701283,                    56.951491,      0.933000
                1687340460,           2023-06-21 09:41:00,           2023-06-21 05:41:00,      3.100000,     14.593000,          4.439424,                    53.798743,      0.934000
                1687341360,           2023-06-21 09:56:00,           2023-06-21 05:56:00,      3.100000,     14.584000,          4.222783,                    51.164163,      0.934000
                1687342260,           2023-06-21 10:11:00,           2023-06-21 06:11:00,      3.100000,     14.567000,          4.749076,                    57.521217,      0.933000
                1687343160,           2023-06-21 10:26:00,           2023-06-21 06:26:00,      3.100000,     14.593000,          5.654527,                    68.523852,      0.932000
                1687344060,           2023-06-21 10:41:00,           2023-06-21 06:41:00,      3.100000,     14.558000,          5.569839,                    67.450194,      0.932000
                1687344960,           2023-06-21 10:56:00,           2023-06-21 06:56:00,      3.100000,     14.593000,          5.164593,                    62.586625,      0.933000
                1687345860,           2023-06-21 11:11:00,           2023-06-21 07:11:00,      3.100000,     14.567000,          4.659853,                    56.440545,      0.932000
                1687346760,           2023-06-21 11:26:00,           2023-06-21 07:26:00,      3.100000,     14.610000,          4.325176,                    52.432105,      0.933000
                1687347660,           2023-06-21 11:41:00,           2023-06-21 07:41:00,      3.100000,     14.584000,          4.089757,                    49.552384,      0.932000
                1687348560,           2023-06-21 11:56:00,           2023-06-21 07:56:00,      3.100000,     14.558000,          3.898968,                    47.216118,      0.933000
                1687349460,           2023-06-21 12:11:00,           2023-06-21 08:11:00,      3.100000,     14.584000,          3.779091,                    45.788289,      0.933000
                1687350360,           2023-06-21 12:26:00,           2023-06-21 08:26:00,      3.100000,     14.558000,          3.714848,                    44.986440,      0.933000
                1687351260,           2023-06-21 12:41:00,           2023-06-21 08:41:00,      3.100000,     14.567000,          3.638660,                    44.071764,      0.933000
                1687352160,           2023-06-21 12:56:00,           2023-06-21 08:56:00,      3.100000,     14.567000,          3.688949,                    44.680870,      0.932000
                1687353060,           2023-06-21 13:11:00,           2023-06-21 09:11:00,      3.100000,     14.558000,          4.307764,                    52.166591,      0.931000
                1687353960,           2023-06-21 13:26:00,           2023-06-21 09:26:00,      3.100000,     14.601000,          5.093280,                    61.732333,      0.931000
                1687354860,           2023-06-21 13:41:00,           2023-06-21 09:41:00,      3.100000,     14.636000,          5.449701,                    66.098635,      0.932000
                1687355760,           2023-06-21 13:56:00,           2023-06-21 09:56:00,      3.100000,     14.636000,          5.573005,                    67.594168,      0.931000
                1687356660,           2023-06-21 14:11:00,           2023-06-21 10:11:00,      3.100000,     14.627000,          5.688110,                    68.977824,      0.932000
                1687357560,           2023-06-21 14:26:00,           2023-06-21 10:26:00,      3.100000,     14.619000,          5.740761,                    69.605136,      0.932000
                1687358460,           2023-06-21 14:41:00,           2023-06-21 10:41:00,      3.100000,     14.653000,          5.821401,                    70.630987,      0.932000
                1687359360,           2023-06-21 14:56:00,           2023-06-21 10:56:00,      3.100000,     14.610000,          5.856671,                    70.997712,      0.933000
                1687360260,           2023-06-21 15:11:00,           2023-06-21 11:11:00,      3.100000,     14.610000,          5.781232,                    70.083198,      0.932000
                1687361160,           2023-06-21 15:26:00,           2023-06-21 11:26:00,      3.100000,     14.627000,          5.714880,                    69.302448,      0.932000
                1687362060,           2023-06-21 15:41:00,           2023-06-21 11:41:00,      3.100000,     14.610000,          5.666046,                    68.686845,      0.931000
                1687362960,           2023-06-21 15:56:00,           2023-06-21 11:56:00,      3.100000,     14.610000,          5.666857,                    68.696678,      0.930000
                1687363860,           2023-06-21 16:11:00,           2023-06-21 12:11:00,      3.100000,     14.627000,          5.658907,                    68.623688,      0.932000
                1687364760,           2023-06-21 16:26:00,           2023-06-21 12:26:00,      3.100000,     14.627000,          5.616725,                    68.112158,      0.931000
                1687365660,           2023-06-21 16:41:00,           2023-06-21 12:41:00,      3.100000,     14.645000,          5.618518,                    68.158477,      0.933000
                1687366560,           2023-06-21 16:56:00,           2023-06-21 12:56:00,      3.100000,     14.636000,          5.547046,                    67.279319,      0.933000
                1687367460,           2023-06-21 17:11:00,           2023-06-21 13:11:00,      3.100000,     14.627000,          5.426094,                    65.800437,      0.932000
                1687368360,           2023-06-21 17:26:00,           2023-06-21 13:26:00,      3.100000,     14.627000,          5.308470,                    64.374056,      0.932000
                1687369260,           2023-06-21 17:41:00,           2023-06-21 13:41:00,      3.100000,     14.627000,          5.206259,                    63.134580,      0.933000
                1687370160,           2023-06-21 17:56:00,           2023-06-21 13:56:00,      3.100000,     14.636000,          5.008403,                    60.746200,      0.932000
                1687371060,           2023-06-21 18:11:00,           2023-06-21 14:11:00,      3.100000,     14.610000,          4.832971,                    58.587863,      0.932000
                1687371960,           2023-06-21 18:26:00,           2023-06-21 14:26:00,      3.100000,     14.601000,          4.648764,                    56.344641,      0.933000
                1687372860,           2023-06-21 18:41:00,           2023-06-21 14:41:00,      3.100000,     14.610000,          4.484977,                    54.369300,      0.932000
                1687373760,           2023-06-21 18:56:00,           2023-06-21 14:56:00,      3.100000,     14.610000,          4.330043,                    52.491106,      0.932000
                1687374660,           2023-06-21 19:11:00,           2023-06-21 15:11:00,      3.100000,     14.627000,          4.149270,                    50.316824,      0.932000
                1687375560,           2023-06-21 19:26:00,           2023-06-21 15:26:00,      3.100000,     14.636000,          3.905971,                    47.374952,      0.931000
                1687376460,           2023-06-21 19:41:00,           2023-06-21 15:41:00,      3.100000,     14.619000,          3.501077,                    42.449593,      0.927000
                1687377360,           2023-06-21 19:56:00,           2023-06-21 15:56:00,      3.100000,     14.610000,          3.655147,                    44.309652,      0.925000
                1687378260,           2023-06-21 20:11:00,           2023-06-21 16:11:00,      3.100000,     14.601000,          3.184618,                    38.598684,      0.929000
                1687379160,           2023-06-21 20:26:00,           2023-06-21 16:26:00,      3.100000,     14.645000,          3.166196,                    38.409260,      0.929000
                1687380060,           2023-06-21 20:41:00,           2023-06-21 16:41:00,      3.100000,     14.636000,          3.374629,                    40.930384,      0.927000
                1687380960,           2023-06-21 20:56:00,           2023-06-21 16:56:00,      3.100000,     14.601000,          3.832736,                    46.454097,      0.927000
                1687381860,           2023-06-21 21:11:00,           2023-06-21 17:11:00,      3.100000,     14.653000,          4.252478,                    51.595267,      0.929000
                1687382760,           2023-06-21 21:26:00,           2023-06-21 17:26:00,      3.100000,     14.636000,          4.600365,                    55.797166,      0.929000
                1687383660,           2023-06-21 21:41:00,           2023-06-21 17:41:00,      3.100000,     14.584000,          5.546560,                    67.203332,      0.931000
                1687384560,           2023-06-21 21:56:00,           2023-06-21 17:56:00,      3.100000,     14.619000,          6.190157,                    75.053949,      0.931000
                1687385460,           2023-06-21 22:11:00,           2023-06-21 18:11:00,      3.100000,     14.610000,          5.774743,                    70.004531,      0.932000
                1687386360,           2023-06-21 22:26:00,           2023-06-21 18:26:00,      3.100000,     14.610000,          5.271004,                    63.897941,      0.933000
                1687387260,           2023-06-21 22:41:00,           2023-06-21 18:41:00,      3.100000,     14.619000,          4.891449,                    59.307471,      0.932000
                1687388160,           2023-06-21 22:56:00,           2023-06-21 18:56:00,      3.100000,     14.627000,          4.772269,                    57.871725,      0.932000
                1687389060,           2023-06-21 23:11:00,           2023-06-21 19:11:00,      3.100000,     14.627000,          4.850144,                    58.816088,      0.931000
                1687389960,           2023-06-21 23:26:00,           2023-06-21 19:26:00,      3.100000,     14.627000,          4.991292,                    60.527745,      0.931000
                1687390860,           2023-06-21 23:41:00,           2023-06-21 19:41:00,      3.100000,     14.610000,          5.162307,                    62.580255,      0.931000
